HUC_12	HU_12_NAME	BIN	CROSSED	y	x
41300020602	White Creek-Genesee River	3330010	WHITE CREEK	42.270477	-78.137323
41300020601	Black Creek-Genesee River	1045520	BLACK CREEK	42.267426	-78.253197
20501040408	Middle Canisteo River	3333390	STEPHENS GULCH	42.285471	-77.554707
50100020202	Big Inlet-Chautauqua Lake	1014440	CLEAR CREEK	42.226225	-79.488151
50100010703	Forks Creek	2212020	FORKS CREEK	42.259115	-78.55703
41402010602	Sleeper Creek-Catherine Creek	2216050	TRIB.CATHARINE CR	42.299925	-76.827695
20501011202	Kelsey Brook	1040380	KELSEY CREEK	42.313587	-75.538099
20501050204	Campbell Creek	2217260	CAMPBELL CREEK	42.288263	-77.473338
20501050306	Meads Creek	3332610	TRIB MEADS CREEK	42.296401	-77.061955
20200050205	Huntersfield Creek-Schoharie Creek	1017680	HUNTERSFIELD CRK	42.313532	-74.431076
20200060502	North Creek	3222580	GNAT CREEK	42.306515	-73.602337
20501030601	Pony Hollow Creek	1010260	TB PONY HOLLOW CK	42.302806	-76.679134
20501040408	Middle Canisteo River	2217270	STEPHENS CREEK	42.286784	-77.552377
50100010404	Storrs Creek-Icshua Creek	3321400	ISCHUA CREEK	42.264233	-78.436575
20501011104	Carrs Creek	3353280	CARRS CREEK	42.315268	-75.333646
20501040406	Upper Canisteo River	3333510	HAMMER CREEK	42.286344	-77.608612
20501040406	Upper Canisteo River	2217170	CANISTEO RIVER	42.286249	-77.624617
20200061101	Murderers Creek-Hudson River	3200800	MURDERERS CREEK	42.310136	-73.811682
11000050202	Green River	1016850	GREEN RIVER	42.306301	-73.472643
20501030601	Pony Hollow Creek	1010270	CHAFFEE CREEK	42.304819	-76.676645
50100020403	Clear Creek	3324480	CLEAR CREEK	42.242694	-79.13451
20501050204	Campbell Creek	3333090	CAMPBELL CREEK	42.29027	-77.501191
20501040406	Upper Canisteo River	2216680	HAMMER CREEK	42.288381	-77.606149
50100020401	Mud Creek	3320960	MILL CREEK	42.248418	-78.996122
20501040101	McHenry Valley Creek	3330730	MC HENRY CREEK	42.283233	-77.82714
20501010910	Lower Unadilla River	1003860	UNADILLA RIVER	42.317454	-75.409624
20200060806	Shingle Kill-Catskill Creek	3303300	CATSKILL CREEK	42.313789	-73.995933
20501011105	Martin Brook-Susquehanna River	1004470	SUSQUEHANNA RIVER	42.317855	-75.394447
50100020401	Mud Creek	3320940	MILL CREEK	42.248012	-79.020576
20501050204	Campbell Creek	3333100	CAMPBELL CREEK	42.291232	-77.50693
20200060506	Mud Creek-Claverack Creek	3342260	CLAVERACK CREEK	42.312102	-73.742603
41300020601	Black Creek-Genesee River	2214900	BLACK CREEK	42.272956	-78.255058
20501050204	Campbell Creek	2217250	CAMPBELL CREEK	42.293667	-77.452322
20200060506	Mud Creek-Claverack Creek	3342350	FITTING CREEK	42.313444	-73.741848
20501011004	Handsome Brook	1004370	HANDSOME BROOK	42.320563	-75.181976
50100010802	Little Valley Creek	3322350	BR LIT VALLEY CRK	42.2577	-78.80556
50100010703	Forks Creek	1035500	FORKS CRK. FEEDER	42.26619	-78.54373
50100020401	Mud Creek	3320950	N BR MILL CREEK	42.251392	-78.998612
20200060609	Stockport Creek-Kinderhook Creek	1005430	STOCKPORT CREEK	42.314414	-73.755013
20501011105	Martin Brook-Susquehanna River	1094170	SUSQUEHANNA RIVER	42.320968	-75.322055
41300020601	Black Creek-Genesee River	3330430	BLACK CREEK	42.276284	-78.216913
20200060506	Mud Creek-Claverack Creek	3222900	WIDOWS CREEK	42.314654	-73.737213
20200050202	Lewis Creek-Batavia Kill	3200540	TRIB BATAVIA KILL	42.319521	-74.293404
20501040103	Upper Canacadea Creek	2213940	CANACADEA CREEK	42.288854	-77.747829
20501040406	Upper Canisteo River	3333520	CUNNINGHAM CREEK	42.292223	-77.615405
20501040101	McHenry Valley Creek	3329870	MCHENRY VALLEY CR	42.287534	-77.817023
50100020201	Dewittville Creek	1012040	DEWITTVILLE CREEK	42.236191	-79.443035
50100010702	Middle Great Valley Creek	1041530	BR GREAT VLLY CRK	42.263871	-78.66325
20501050306	Meads Creek	3332600	MEADS CREEK	42.305113	-77.051684
50100020403	Clear Creek	3324490	CLEAR CREEK	42.248801	-79.142423
50100010404	Storrs Creek-Icshua Creek	3321450	ISCHUA CREEK	42.271921	-78.44742
20501011004	Handsome Brook	3352350	E BR HANDSOME BRO	42.323916	-75.158921
50100020303	Upper Cassadaga Creek	3047070	BR CASSADAGA CRK	42.243302	-79.313288
20501050205	Stocking Creek	2216410	CULVER CREEK	42.30143	-77.299407
20501030404	Middle East Branch Owego Creek	2255920	JEWETT HILL CREEK	42.318285	-76.201455
50100020403	Clear Creek	2212480	FULLER GULF CREEK	42.249978	-79.136203
50100020201	Dewittville Creek	3324060	TRB DEWITTVLE CRK	42.238977	-79.431232
20501020804	Wheeler Brook-Chenango River	3350340	WHEELER BROOK	42.322378	-75.724952
20200060502	North Creek	3342470	TRIB NORTH CREEK	42.31643	-73.625416
20200060806	Shingle Kill-Catskill Creek	1022390	CATSKILL CREEK	42.320958	-74.012567
50100010802	Little Valley Creek	3360450	DUBLIN CREEK	42.263443	-78.765296
50100020201	Dewittville Creek	3323910	DEWITTVILLE CREEK	42.239231	-79.443266
50100020303	Upper Cassadaga Creek	3325670	CASSADAGA CREEK	42.244436	-79.307064
50100020401	Mud Creek	3320820	MUD CREEK	42.253962	-79.045923
20501030601	Pony Hollow Creek	3210170	CHAFFEE CREEK	42.313972	-76.624493
20501050204	Campbell Creek	2216420	BUCKS CREEK	42.300621	-77.408921
20501030406	Middle West Branch Owego Creek	3314060	TRIB BOYER CREEK	42.318886	-76.275062
20200060804	Bowery Creek-Catskill Creek	1073210	BOWERY CREEK	42.32261	-74.092517
20501050205	Stocking Creek	2255810	CULVER CREEK	42.303402	-77.290866
20200050202	Lewis Creek-Batavia Kill	3200550	BATAVIA KILL TRI	42.324188	-74.290925
20501030602	Headwaters Cayuta Creek	2215860	CAYUTA CREEK	42.313535	-76.722281
20501011203	Yaleville Brook-Susquehanna River	3350180	YALEVILLE BROOK	42.32551	-75.469389
41402010602	Sleeper Creek-Catherine Creek	3368260	BEARDSLEY CREEK	42.312805	-76.776014
20200061101	Murderers Creek-Hudson River	3200790	MURDERERS CREEK	42.320783	-73.829828
41300020602	White Creek-Genesee River	2214260	WHITE CREEK	42.284297	-78.125883
50100020402	Cherry Creek-Conewango Creek	1032400	MILL RUN BROOK	42.254559	-79.074807
20200061101	Murderers Creek-Hudson River	3303160	MURDERERS CREEK	42.320949	-73.820944
50100020202	Big Inlet-Chautauqua Lake	1014450	MUD CREEK	42.238922	-79.494982
20501040101	McHenry Valley Creek	2255140	MCHENRY VALLEY CK	42.293419	-77.778836
20501050205	Stocking Creek	3332990	CULVER CREEK	42.304486	-77.286174
20200060607	Kline Kill	3342450	PUNSIT CREEK	42.318696	-73.545411
20501050204	Campbell Creek	2216370	CAMPBELL CREEK	42.302623	-77.420765
20501011105	Martin Brook-Susquehanna River	2228360	MARTIN BROOK	42.327848	-75.311744
20501040101	McHenry Valley Creek	3329860	MCHENRY VALLEY CR	42.294343	-77.792704
50100010702	Middle Great Valley Creek	1041540	PLUM CREEK	42.26973	-78.668682
50100020403	Clear Creek	3324530	TRIB CLEAR CREEK	42.253084	-79.160884
20501020408	Lower Tioughnioga River	1030510	MOSS CREEK	42.324657	-75.954843
20501011202	Kelsey Brook	3370980	KELSEY CREEK	42.327351	-75.541982
20401010104	Elk Creek-Headwaters West Brach Delaware River	3353360	W BR DELAWARE RVR	42.328464	-74.803597
20501050204	Campbell Creek	2216270	BUCKS CREEK	42.30348	-77.410001
41300020403	Angelica Creek	3357610	TRIB ANGELICA CRK	42.288818	-78.052731
50100020303	Upper Cassadaga Creek	3325770	CASSADAGA CREEK	42.248276	-79.315082
20200050205	Huntersfield Creek-Schoharie Creek	1017660	FLY BROOK	42.328185	-74.444052
20501030601	Pony Hollow Creek	3366810	PONY HOLLOW CREEK	42.317781	-76.666577
20501040405	Crosby Creek	3333890	CROSBY CREEK	42.298136	-77.713541
20501030601	Pony Hollow Creek	1010280	PONY HOLLOW CREEK	42.318181	-76.663797
50100020403	Clear Creek	3324460	TRIB CLEAR CREEK	42.255159	-79.15084
50100010703	Forks Creek	3321460	MORGAN HOLLOW CRK	42.275166	-78.557635
20501050204	Campbell Creek	3333080	BUCKS CREEK	42.305252	-77.411403
20501011005	Lower Ouleout Creek	3353260	OULEOUT CREEK	42.330382	-75.231894
50100020202	Big Inlet-Chautauqua Lake	3326100	TRB CHAUTAUQUA LK	42.242484	-79.502869
20200060502	North Creek	3222530	FRANCO KILL	42.322467	-73.603319
20501020805	Spring Brook-Chenango River	1024810	CHENANGO RIVER	42.328467	-75.768238
20501040101	McHenry Valley Creek	2213930	MCHENRY VALLEY CK	42.297805	-77.761319
20501011105	Martin Brook-Susquehanna River	1004360	SUSQUEHANNA RIVER	42.330963	-75.299023
20501040405	Crosby Creek	3358810	CROSBY CREEK	42.299418	-77.712625
50100010802	Little Valley Creek	3322540	DUBLIN CREEK	42.270268	-78.752008
41300020403	Angelica Creek	2215140	ANGELICA CREEK	42.294473	-77.938748
20200060807	Potic Creek	3200570	POTIC CREEK	42.326957	-73.909309
50100010702	Middle Great Valley Creek	3321280	GREAT VALLEY CRK	42.273474	-78.669869
20501011004	Handsome Brook	3352370	E HANDSOME BROOK	42.332131	-75.154213
20501040405	Crosby Creek	3333880	CROSBY CREEK	42.300335	-77.711937
20501050205	Stocking Creek	2216360	STOCKING CREEK	42.309877	-77.277755
41402010602	Sleeper Creek-Catherine Creek	3332340	SHEQUAGA CREEK	42.317259	-76.897121
20501020408	Lower Tioughnioga River	1018600	TIOUGHNIOGA RIVER	42.329195	-75.965101
20501030402	Upper East Branch Owego Creek	1024130	EAST BR OWEGO CRK	42.327188	-76.185361
20501040406	Upper Canisteo River	2217180	CUNNINGHAM CREEK	42.303895	-77.60798
20501010909	Guilford Creek	1004500	PECKHAMS CREEK	42.332947	-75.408705
50100020302	Mill Creek	1027830	MILL CREEK	42.25435	-79.26835
20501011203	Yaleville Brook-Susquehanna River	2271030	Trib Yaleville Br	42.333165	-75.469567
50100010701	Upper Great Valley Creek	3321190	GREAT VALLEY CRK	42.275767	-78.668547
50100010703	Forks Creek	3321470	MORGAN HOLLOW CRK	42.279456	-78.557327
20501050204	Campbell Creek	3369510	MAXWELL CREEK	42.309503	-77.406227
20200060807	Potic Creek	3200720	COB CREEK	42.329738	-73.912363
20501050306	Meads Creek	3332590	TRIB MEADS CREEK	42.316747	-77.042234
20501030601	Pony Hollow Creek	1010290	CARTER CREEK	42.323099	-76.658465
20501050206	Knight Creek-Cohocton River	3332980	COHOCTON RIVER	42.312607	-77.280886
41402010602	Sleeper Creek-Catherine Creek	3332210	BEARDSLEY HOLW CK	42.32167	-76.785122
50100020202	Big Inlet-Chautauqua Lake	1048480	MUD CREEK	42.246696	-79.514802
20501050207	Smith Run-Cohocton River	1061422	SMITH RUN	42.313622	-77.256899
20501020805	Spring Brook-Chenango River	3350420	BIRDSALL BROOK	42.333362	-75.766955
20401010103	Rose Brook-Headwaters West Brach Delaware River	3353300	ROSES BROOK	42.335631	-74.739321
20501030303	Willseyville Creek	1079480	Danby Creek	42.32719	-76.422757
50100020403	Clear Creek	3324070	CLEAR CREEK	42.260756	-79.155398
41300020403	Angelica Creek	3329980	ANGELICA CREEK	42.29542	-78.057417
20501050207	Smith Run-Cohocton River	1061421	SMITH RUN	42.313987	-77.256669
50100020301	Outlet Bear Lake	3325800	BR CASSADAGA CRK	42.253519	-79.35495
20501050306	Meads Creek	3332670	TRIB MEADS CREEK	42.318733	-77.006258
41300020403	Angelica Creek	2270310	ANGELICA CREEK	42.299341	-77.913865
20501020805	Spring Brook-Chenango River	2268340	BIRDSALL BROOK	42.333852	-75.768607
20501040406	Upper Canisteo River	3333810	CANISTEO RIVER	42.305729	-77.654664
41300020403	Angelica Creek	3330660	ANGELICA CREEK	42.300352	-77.882615
41300020403	Angelica Creek	3330000	TRIB ANGELICA CRK	42.298502	-77.977994
41300020602	White Creek-Genesee River	3060090	GENESEE RIVER	42.296092	-78.075
41300020403	Angelica Creek	2215150	ANGELICA CREEK	42.301044	-77.885679
20501011105	Martin Brook-Susquehanna River	3353690	MARTIN BROOK	42.337305	-75.311791
20401010104	Elk Creek-Headwaters West Brach Delaware River	3352790	WRIGHTS BROOK	42.337749	-74.808748
50100010404	Storrs Creek-Icshua Creek	3321410	ISCHUA CREEK	42.285827	-78.455676
20200060609	Stockport Creek-Kinderhook Creek	3222910	KINDERHOOK CREEK	42.331304	-73.744405
20501050306	Meads Creek	3332660	TRIB MEADS CREEK	42.320535	-77.016508
41402010602	Sleeper Creek-Catherine Creek	3332550	SULLIVAN GLEN CRK	42.323672	-76.829475
50100020401	Mud Creek	3322090	MUD CREEK	42.267121	-79.045553
20200060607	Kline Kill	1040140	PUNSIT CREEK	42.32939	-73.551583
50100020301	Outlet Bear Lake	3325850	TRIB BUGBY BROOK	42.256387	-79.350569
50100020401	Mud Creek	1028050	MUD CREEK	42.268018	-79.032881
20200050205	Huntersfield Creek-Schoharie Creek	3303190	HUNTERSFIELD CRK	42.33749	-74.403186
20501011002	Treadwell Creek	3352360	ROARING BROOK	42.339069	-75.048982
20200050203	Bear Kill	3353220	BEAR KILL	42.337765	-74.451008
41402010602	Sleeper Creek-Catherine Creek	2216070	MCCLURE CREEK	42.325001	-76.80245
41402010602	Sleeper Creek-Catherine Creek	3332220	MC CLURE CREEK	42.325447	-76.785472
20501020805	Spring Brook-Chenango River	2226450	BIRDSALL BROOK	42.336831	-75.769633
20501020805	Spring Brook-Chenango River	1009280	BIRDSALL CREEK	42.337124	-75.770035
20501020406	Middle Tioughnioga River	1031272	TIOUGHNIOGA RIVER	42.335714	-75.978559
20501011005	Lower Ouleout Creek	3353590	OULEOUT CREEK	42.339714	-75.246856
41300020403	Angelica Creek	3329970	ANGELICA CREEK	42.301135	-77.987549
20501010909	Guilford Creek	1004510	GUILFORD CREEK	42.339356	-75.404546
20501050306	Meads Creek	3332650	TRIB MEADS CREEK	42.322584	-77.027981
20501020406	Middle Tioughnioga River	1031271	TIOUGHNIOGA RIVER	42.336433	-75.978813
50100020301	Outlet Bear Lake	3047080	BUGBY BROOK	42.258435	-79.34644
20501011004	Handsome Brook	2269070	EAST HANDSOME BRK	42.34078	-75.151685
20501040405	Crosby Creek	2217160	CROSBY CREEK	42.30975	-77.67922
41201010402	Twentymile Creek	1030010	GAGE GULF	42.244874	-79.696556
20200060607	Kline Kill	1029020	KLINE KILL	42.332741	-73.611346
20501011005	Lower Ouleout Creek	1094291	OULEOUT CREEK	42.341101	-75.270812
20501011005	Lower Ouleout Creek	1094292	OULEOUT CREEK	42.341192	-75.270413
20501010910	Lower Unadilla River	3353650	UNADILLA RIVER	42.341088	-75.398609
20501020407	Halfway Brook	1040350	TICKNOR BROOK	42.338431	-75.888165
50100020302	Mill Creek	3326140	MILL CREEK	42.262649	-79.263093
20501020805	Spring Brook-Chenango River	1024820	BIRDSALL CREEK	42.339452	-75.772127
20501040101	McHenry Valley Creek	3329830	MCHENRY VALLEY CR	42.30908	-77.753077
50100020101	Headwaters Conewango Creek	3370330	CONEWANGO CREEK	42.275882	-78.902076
50100010701	Upper Great Valley Creek	1041550	CROWLEY CREEK	42.284112	-78.661028
50100020201	Dewittville Creek	3323960	DEWITTVILLE CREEK	42.256855	-79.434567
41300020403	Angelica Creek	2215340	ANGELICA CREEK	42.303111	-78.011814
20501010910	Lower Unadilla River	3353640	ROGERS HOLLOW BRK	42.342005	-75.39388
20501020407	Halfway Brook	1040360	HALFWAY BROOK	42.339554	-75.882718
41402010602	Sleeper Creek-Catherine Creek	2254310	CATHARINE CREEK	42.328306	-76.843809
20501040406	Upper Canisteo River	2218230	CANISTEO RIVER	42.312625	-77.652406
41300020403	Angelica Creek	2256020	COMMONS CREEK	42.303926	-78.008214
50100020101	Headwaters Conewango Creek	3368970	TRB CONEWANGO CRK	42.277235	-78.899371
20200060607	Kline Kill	1040150	PUNSIT CREEK	42.334667	-73.555832
41402010602	Sleeper Creek-Catherine Creek	2215950	SHEQUAGA CREEK	42.328369	-76.889688
20401010102	Betty Brook-Headwaters West Brach Delaware River	3353310	W BR DELAWARE RVR	42.3436	-74.719742
20501020804	Wheeler Brook-Chenango River	3350350	WHEELER BROOK	42.341992	-75.713644
20200060804	Bowery Creek-Catskill Creek	3303110	BOWERY CREEK	42.340538	-74.078259
50100020401	Mud Creek	3322210	MUD CREEK	42.273742	-79.028882
41300020601	Black Creek-Genesee River	1045530	MICHAEL CREEK	42.30024	-78.187808
41402010602	Sleeper Creek-Catherine Creek	1010860	HENYON CREEK	42.329904	-76.839608
41300020403	Angelica Creek	2215360	ANGELICA CREEK	42.30521	-78.020761
20501011002	Treadwell Creek	3352380	S BR OULEOUT CREE	42.345011	-75.0536
20501040405	Crosby Creek	2218150	CROSBY CREEK	42.314469	-77.658308
20200050201	Headwaters Batavia Kill	3302840	MAD BROOK	42.34291	-74.246889
41300020403	Angelica Creek	2329990	ANGELICA CREEK	42.306229	-78.023366
20501040406	Upper Canisteo River	2217210	CUNNINGHAM CREEK	42.316537	-77.60355
20501040405	Crosby Creek	1023549	CROSBY CREEK	42.315701	-77.659573
50100020201	Dewittville Creek	3323920	DEWITTVILLE CREEK	42.260878	-79.432061
50100010701	Upper Great Valley Creek	1041560	CROWLEY CREEK	42.28825	-78.661147
20501011005	Lower Ouleout Creek	3352390	OULEOUT CREEK	42.346703	-75.166997
20501030402	Upper East Branch Owego Creek	1024140	E BR OWEGO CREEK	42.34076	-76.196663
20501011105	Martin Brook-Susquehanna River	3353700	MARTIN BROOK	42.346841	-75.31548
20200060807	Potic Creek	3303170	COB CREEK	42.342417	-73.929143
20200060804	Bowery Creek-Catskill Creek	3200830	BOWERY CREEK	42.343735	-74.07631
20501020804	Wheeler Brook-Chenango River	3350360	WHEELER BROOK	42.345345	-75.710283
20501040102	Karr Valley Creek	1090270	KARR VALLEY CRK	42.31466	-77.756961
20501011002	Treadwell Creek	3360410	S B OULEOUT CREEK	42.347815	-75.006859
20501040405	Crosby Creek	2218120	CROSBY CREEK	42.31696	-77.663509
50100010701	Upper Great Valley Creek	3321230	GREAT VALLEY CRK	42.290237	-78.639389
20501050207	Smith Run-Cohocton River	3333140	SMITH RUN CREEK	42.326179	-77.252129
50100020302	Mill Creek	3326130	MILL CREEK	42.269165	-79.259774
20501050207	Smith Run-Cohocton River	3333150	SMITH RUN CREEK	42.326278	-77.249827
41402011006	Upper Cayuga Inlet	2209770	CAYUGA INLET	42.338203	-76.529386
20501011002	Treadwell Creek	3352910	S.BR.OULEOUT CRK	42.348624	-75.019729
41300020402	Baker Creek	3047790	BAKER CREEK	42.30859	-78.043012
20501050204	Campbell Creek	2216260	CAMPBELL CREEK	42.323771	-77.404344
50100020301	Outlet Bear Lake	2212800	BR BEAR LK OUTLET	42.267017	-79.338546
50100010802	Little Valley Creek	3368960	BR LITTLE VALL CK	42.285941	-78.806534
20501040102	Karr Valley Creek	1016310	KARR VALLEY CREEK	42.3164	-77.740725
50100020302	Mill Creek	3326170	MILL CREEK	42.270351	-79.259376
20501011002	Treadwell Creek	3352410	S.BR.OULEOUT CRK	42.349878	-75.045348
20401010104	Elk Creek-Headwaters West Brach Delaware River	3352800	WRIGHTS BROOK	42.349915	-74.806404
20200060607	Kline Kill	3222510	KLINE KILL	42.341547	-73.596366
50100020401	Mud Creek	3322330	MUD CREEK	42.279839	-79.025513
41402010602	Sleeper Creek-Catherine Creek	1010870	McClure Creek	42.335894	-76.836729
20501020704	Lower Genegantslet Creek	1040370	GENEGANTSLET CRK	42.347875	-75.804525
50100010405	Outlet Cuba Lake	3322490	RAWSON CREEK	42.303206	-78.311831
41402010603	Seneca Lake Inlet	3332260	DECKERTOWN CREEK	42.337102	-76.788836
20401010106	Wright Brook-Headwaters West Brach Delaware River	3352900	ELK CREEK	42.351248	-74.864316
41402010603	Seneca Lake Inlet	2215900	DECKERTOWN CREEK	42.337476	-76.793702
20501040406	Upper Canisteo River	2218220	CANISTEO RIVER	42.320952	-77.654455
41300020403	Angelica Creek	3047810	ANGELICA CREEK	42.311693	-78.031271
20501030402	Upper East Branch Owego Creek	1024150	BIGGIES CREEK	42.34549	-76.200759
20501040104	Lower Canacadea Creek	2254690	CANACADEA CREEK	42.319562	-77.736546
20501050207	Smith Run-Cohocton River	3333160	TELEGRAPH CREEK	42.330602	-77.228422
20501020805	Spring Brook-Chenango River	1009290	SPRING BROOK	42.350274	-75.732347
50100020202	Big Inlet-Chautauqua Lake	1012030	BIG INLET	42.265558	-79.475845
20501040406	Upper Canisteo River	2218160	CHAUNCY RUN	42.322534	-77.648381
50100020201	Dewittville Creek	2212320	DEWITTVILLE CREEK	42.267609	-79.428897
41402010603	Seneca Lake Inlet	1042120	CATLIN MILL CREEK	42.339678	-76.779562
20501020406	Middle Tioughnioga River	1030530	TIOUGHNIOGA RIVER	42.349404	-75.999412
20501050303	Mud Creek	2216350	MUD CREEK	42.333074	-77.181978
41402010603	Seneca Lake Inlet	2266500	TRB CATLIN MIL CK	42.340233	-76.778607
20200060808	Hans Vosen Kill-Catskill Creek	3303320	JANDEBAKKERS KILL	42.34961	-73.993299
50100020401	Mud Creek	3322140	MUD CREEK	42.285782	-78.959924
20401010101	Town Brook-Headwaters West Brach Delaware River	2227160	TOWN BROOK	42.353578	-74.619282
20501040102	Karr Valley Creek	3329850	TRIB KARR VLY CRK	42.320448	-77.793131
20501040406	Upper Canisteo River	2218210	CANISTEO RIVER	42.323812	-77.651542
20501050303	Mud Creek	1042040	SONORA BROOK	42.334116	-77.160774
50100020401	Mud Creek	3322120	MUD CREEK	42.286038	-78.965519
20501020307	Lower Otselic River	3349720	PAGE BROOK	42.35055	-75.970776
41300020403	Angelica Creek	2214180	COMMONS CREEK	42.315679	-78.001077
20501050206	Knight Creek-Cohocton River	3218040	COHOCTON RIVER	42.331612	-77.325509
20501020805	Spring Brook-Chenango River	3350370	CHENANGO RIVER	42.35294	-75.720006
